,.,ADJ,ADP,ADV,CONJ,DET,NOUN,NUM,PRON,PRT,VERB,X
"(""n't"", 'ADV')",0.0,0.0,0.0,0.10536701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('carry', 'VERB')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00082094315,0.0
"('any', 'DET')",0.0,0.0,0.0,0.00039463298,0.0,0.011173975,0.0,0.0,0.0,0.0,0.0,0.0
"('finance', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.0003836317,0.0,0.0,0.0,0.00045607955,0.0
"('rates', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.0017050299,0.0,0.0,0.0,9.121591e-05,0.0
"('.', '.')",0.32801604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('For', 'ADP')",0.0,0.0,0.0037448509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('the', 'DET')",0.0,0.00096432015,0.0,0.0,0.0,0.45954737,0.0,0.0,0.0,0.0,0.0,0.0
"('Agency', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,8.525149e-05,0.0,0.0,0.0,0.0,0.0
"('for', 'ADP')",0.0,0.0,0.08238672,0.0,0.0,0.0,0.0,0.0,0.0,0.0003910833,0.0,0.0
"('International', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.0010230179,0.0,0.0,0.0,0.0,0.0
"('Development', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.00017050299,0.0,0.0,0.0,0.0,0.0
"(',', '.')",0.4182337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('appropriators', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,4.2625747e-05,0.0,0.0,0.0,0.0,0.0
"('approved', 'VERB')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001915534,0.0
"('$', '.')",0.06232833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('200', 'NUM')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034364262,0.0,0.0,0.0,0.0
"('million', 'NUM')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11030928,0.0,0.0,0.0,0.0
"('*U*', 'X')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11422696
"('in', 'ADP')",0.0,0.0,0.15665959,0.00078926596,0.0,0.0,4.2625747e-05,0.0,0.0,0.0043019163,0.0,0.0
"('secondary', 'ADJ')",0.0,0.00057859207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('loan', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.0005541347,0.0,0.0,0.0,0.0,0.0
"('guarantees', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.00012787724,0.0,0.0,0.0,0.0,0.0
"('under', 'ADP')",0.0,0.0,0.005866933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('an', 'DET')",0.0,0.0,0.0,0.0,0.0,0.03507779,0.0,0.0,0.0,0.0,0.0,0.0
"('expanded', 'VERB')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00027364772,0.0
"('trade', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.0013640239,0.0,0.0,0.0,0.001003375,0.0
"('credit', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.00080988917,0.0,0.0,0.0,0.0,0.0
"('insurance', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.0004688832,0.0,0.0,0.0,0.0,0.0
"('program', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.004177323,0.0,0.0,0.0,0.0,0.0
"(',', '.')",0.4182337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('and', 'CONJ')",0.0,0.00057859207,0.00012482837,0.0,0.6632488,0.0,8.525149e-05,0.0,0.0,0.0,0.0,0.0
"('total', 'ADJ')",0.0,0.0017357763,0.0,0.0,0.0,0.0,0.0003836317,0.0,0.0,0.0,0.00027364772,0.0
"('loan', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.0005541347,0.0,0.0,0.0,0.0,0.0
"('guarantees', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.00012787724,0.0,0.0,0.0,0.0,0.0
"('for', 'ADP')",0.0,0.0,0.08238672,0.0,0.0,0.0,0.0,0.0,0.0,0.0003910833,0.0,0.0
"('the', 'DET')",0.0,0.00096432015,0.0,0.0,0.0,0.45954737,0.0,0.0,0.0,0.0,0.0,0.0
"('Overseas', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('Private', 'NOUN')",0.0,0.00019286403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('Investment', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.00021312873,0.0,0.0,0.0,0.0,0.0
"('Corp.', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.0039641946,0.0,0.0,0.0,0.0,0.0
"('are', 'VERB')",0.0,0.0,0.00012482837,0.0,0.0,0.0,4.2625747e-05,0.0,0.0,0.0,0.02672626,0.0
"('increased', 'VERB')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015506705,0.0
"('*-3', 'X')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019816788
"('by', 'ADP')",0.0,0.0,0.043939583,0.00039463298,0.0,0.0,0.0,0.0,0.0,0.0003910833,0.0,0.0
"('$', '.')",0.06232833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('40', 'NUM')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068728523,0.0,0.0,0.0,0.0
"('million', 'NUM')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11030928,0.0,0.0,0.0,0.0
"('*U*', 'X')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11422696
"('over', 'ADP')",0.0,0.00019286403,0.0074897017,0.0,0.0,0.0,0.0,0.0,0.0,0.0019554165,0.0,0.0
"('fiscal', 'ADJ')",0.0,0.006364513,0.0,0.0,0.0,0.0,4.2625747e-05,0.0,0.0,0.0,0.0,0.0
"('1989', 'NUM')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009965636,0.0,0.0,0.0,0.0
"('as', 'ADP')",0.0,0.0,0.033828486,0.015390687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('part', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.0013640239,0.0,0.0,0.0,0.0,0.0
"('of', 'ADP')",0.0,0.0,0.23430283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('the', 'DET')",0.0,0.00096432015,0.0,0.0,0.0,0.45954737,0.0,0.0,0.0,0.0,0.0,0.0
"('same', 'ADJ')",0.0,0.006557377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('Poland', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.0003836317,0.0,0.0,0.0,0.0,0.0
"('package', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.0005541347,0.0,0.0,0.0,0.0,0.0
"('.', '.')",0.32801604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('Such', 'DET')",0.0,0.0013500482,0.0,0.0,0.0,0.00014144271,0.0,0.0,0.0,0.0,0.0,0.0
"('an', 'DET')",0.0,0.0,0.0,0.0,0.0,0.03507779,0.0,0.0,0.0,0.0,0.0,0.0
"('application', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.00012787724,0.0,0.0,0.0,0.0,0.0
"('for', 'ADP')",0.0,0.0,0.08238672,0.0,0.0,0.0,0.0,0.0,0.0,0.0003910833,0.0,0.0
"('federal', 'ADJ')",0.0,0.007907425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('antitrust', 'ADJ')",0.0,0.0019286403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('clearance', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,4.2625747e-05,0.0,0.0,0.0,0.0,0.0
"('is', 'VERB')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04971267,0.0
"('necessary', 'ADJ')",0.0,0.0013500482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('for', 'ADP')",0.0,0.0,0.08238672,0.0,0.0,0.0,0.0,0.0,0.0,0.0003910833,0.0,0.0
"('any', 'DET')",0.0,0.0,0.0,0.00039463298,0.0,0.011173975,0.0,0.0,0.0,0.0,0.0,0.0
"('investor', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.0014492754,0.0,0.0,0.0,0.0,0.0
"('that', 'DET')",0.0,0.0,0.052677568,0.00078926596,0.0,0.033380482,0.0,0.0,0.0,0.0,0.0,0.0
"('*T*-1', 'X')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.122078896
"('might', 'VERB')",0.0,0.0,0.0,0.0,0.0,0.0,4.2625747e-05,0.0,0.0,0.0,0.0028276932,0.0
"('seek', 'VERB')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011858068,0.0
"('control', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.0005541347,0.0,0.0,0.0,9.121591e-05,0.0
"('.', '.')",0.32801604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('The', 'DET')",0.0,0.0,0.0,0.0,0.0,0.079915136,0.00017050299,0.0,0.0,0.0,0.0,0.0
"('Artist', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.00025575448,0.0,0.0,0.0,0.0,0.0
"('has', 'VERB')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026361397,0.0
"('his', 'PRON')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04204753,0.0,0.0,0.0
"('routine', 'NOUN')",0.0,0.00019286403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('.', '.')",0.32801604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('The', 'DET')",0.0,0.0,0.0,0.0,0.0,0.079915136,0.00017050299,0.0,0.0,0.0,0.0,0.0
"('company', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.009036658,0.0,0.0,0.0,0.0,0.0
"('forecast', 'VERB')",0.0,0.0,0.0,0.0,0.0,0.0,0.00017050299,0.0,0.0,0.0,0.00018243182,0.0
"('that', 'ADP')",0.0,0.0,0.052677568,0.00078926596,0.0,0.033380482,0.0,0.0,0.0,0.0,0.0,0.0
"('fourth-quarter', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.00021312873,0.0,0.0,0.0,0.0,0.0
"('income', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.0014919011,0.0,0.0,0.0,0.0,0.0
"('from', 'ADP')",0.0,0.0,0.039820246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('continuing', 'VERB')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00082094315,0.0
"('operations', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.0009377664,0.0,0.0,0.0,0.0,0.0
"('would', 'VERB')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016054,0.0
"('be', 'VERB')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025996534,0.0
"('``', '.')",0.059053455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('significantly', 'ADV')",0.0,0.0,0.0,0.001183899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(""''"", '.')",0.05778576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('lower', 'ADJ')",0.0,0.0044358727,0.0,0.00039463298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('than', 'ADP')",0.0,0.0,0.018474597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('a', 'DET')",0.0,0.00038572805,0.00012482837,0.0,0.0,0.21980198,0.0,0.0,0.0,0.0,0.0,0.00018695083
"('year', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.007246377,0.0,0.0,0.0,0.0,0.0
"('earlier', 'ADJ')",0.0,0.005207329,0.0,0.004735596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('.', '.')",0.32801604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('But', 'CONJ')",0.0,0.0,0.0,0.0,0.06907717,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(',', '.')",0.4182337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('say', 'VERB')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0052905227,0.0
"('0', 'X')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16526453
"('*T*-1', 'X')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.122078896
"('Mr.', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.013043478,0.0,0.0,0.0,0.0,0.0
"('Dinkins', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.00034100597,0.0,0.0,0.0,0.0,0.0
"(""'s"", 'PRT')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23308565,0.007844568,0.0
"('managers', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.0012361467,0.0,0.0,0.0,0.0,0.0
"(',', '.')",0.4182337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('he', 'PRON')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08318099,0.0,0.0,0.0
"('did', 'VERB')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0045607956,0.0
"('have', 'VERB')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022439113,0.0
"('an', 'DET')",0.0,0.0,0.0,0.0,0.0,0.03507779,0.0,0.0,0.0,0.0,0.0,0.0
"('office', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.0007672634,0.0,0.0,0.0,0.0,0.0
"('and', 'CONJ')",0.0,0.00057859207,0.00012482837,0.0,0.6632488,0.0,8.525149e-05,0.0,0.0,0.0,0.0,0.0
"('his', 'PRON')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04204753,0.0,0.0,0.0
"('organization', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.00025575448,0.0,0.0,0.0,0.0,0.0
"('did', 'VERB')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0045607956,0.0
"('have', 'VERB')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022439113,0.0
"('members', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.00080988917,0.0,0.0,0.0,0.0,0.0
"('.', '.')",0.32801604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('Due', 'ADJ')",0.0,0.00019286403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('to', 'PRT')",0.0,0.0,0.00024965673,0.0,0.0,0.0,0.0,0.0,0.0,0.6738365,0.0,0.0
"('an', 'DET')",0.0,0.0,0.0,0.0,0.0,0.03507779,0.0,0.0,0.0,0.0,0.0,0.0
"('editing', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('error', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(',', '.')",0.4182337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('a', 'DET')",0.0,0.00038572805,0.00012482837,0.0,0.0,0.21980198,0.0,0.0,0.0,0.0,0.0,0.00018695083
"('letter', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.00025575448,0.0,0.0,0.0,0.0,0.0
"('to', 'PRT')",0.0,0.0,0.00024965673,0.0,0.0,0.0,0.0,0.0,0.0,0.6738365,0.0,0.0
"('the', 'DET')",0.0,0.00096432015,0.0,0.0,0.0,0.45954737,0.0,0.0,0.0,0.0,0.0,0.0
"('editor', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.00025575448,0.0,0.0,0.0,0.0,0.0
"('in', 'ADP')",0.0,0.0,0.15665959,0.00078926596,0.0,0.0,4.2625747e-05,0.0,0.0,0.0043019163,0.0,0.0
"('yesterday', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.0020886615,0.0,0.0,0.0,0.0,0.0
"(""'s"", 'PRT')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23308565,0.007844568,0.0
"('edition', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,8.525149e-05,0.0,0.0,0.0,0.0,0.0
"('from', 'ADP')",0.0,0.0,0.039820246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('Frederick', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,4.2625747e-05,0.0,0.0,0.0,0.0,0.0
"('H.', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.00017050299,0.0,0.0,0.0,0.0,0.0
"('Hallett', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('mistakenly', 'ADV')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('identified', 'VERB')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.121591e-05,0.0
"('the', 'DET')",0.0,0.00096432015,0.0,0.0,0.0,0.45954737,0.0,0.0,0.0,0.0,0.0,0.0
"('NRDC', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('.', '.')",0.32801604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('Seoul', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.00012787724,0.0,0.0,0.0,0.0,0.0
"('also', 'ADV')",0.0,0.0,0.0,0.04893449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('has', 'VERB')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026361397,0.0
"('instituted', 'VERB')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.121591e-05,0.0
"('effective', 'ADJ')",0.0,0.0007714561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('search-and-seizure', 'ADJ')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('procedures', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,8.525149e-05,0.0,0.0,0.0,0.0,0.0
"('0', 'X')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16526453
"('*', 'X')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14713031
"('to', 'PRT')",0.0,0.0,0.00024965673,0.0,0.0,0.0,0.0,0.0,0.0,0.6738365,0.0,0.0
"('aid', 'VERB')",0.0,0.0,0.0,0.0,0.0,0.0,0.0004688832,0.0,0.0,0.0,0.0,0.0
"('these', 'DET')",0.0,0.0,0.0,0.0,0.0,0.0067892503,0.0,0.0,0.0,0.0,0.0,0.0
"('teams', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,8.525149e-05,0.0,0.0,0.0,0.0,0.0
"('*T*-2', 'X')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05178538
"(',', '.')",0.4182337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('she', 'PRON')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026051188,0.0,0.0,0.0
"('said', 'VERB')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046337683,0.0
"('0', 'X')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16526453
"('*T*-1', 'X')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.122078896
"('.', '.')",0.32801604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('One', 'NUM')",0.0,0.0,0.0,0.0,0.0,0.0,8.525149e-05,0.004467354,0.0,0.0,0.0,0.0
"('big', 'ADJ')",0.0,0.005593057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('reason', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.00034100597,0.0,0.0,0.0,0.0,0.0
"(':', '.')",0.012254384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('thin', 'ADJ')",0.0,0.00096432015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('margins', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.00017050299,0.0,0.0,0.0,0.0,0.0
"('.', '.')",0.32801604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('If', 'ADP')",0.0,0.0,0.0039945077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('not', 'ADV')",0.0,0.0,0.0,0.041041832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('Chicago', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.0010656436,0.0,0.0,0.0,0.0,0.0
"(',', '.')",0.4182337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('then', 'ADV')",0.0,0.0,0.0,0.008287293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('in', 'ADP')",0.0,0.0,0.15665959,0.00078926596,0.0,0.0,4.2625747e-05,0.0,0.0,0.0043019163,0.0,0.0
"('New', 'NOUN')",0.0,0.00057859207,0.0,0.0,0.0,0.0,0.005669224,0.0,0.0,0.0,0.0,0.0
"('York', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.0038363172,0.0,0.0,0.0,0.0,0.0
"(';', '.')",0.014261568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('if', 'ADP')",0.0,0.00019286403,0.00761453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('not', 'ADV')",0.0,0.0,0.0,0.041041832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('the', 'DET')",0.0,0.00096432015,0.0,0.0,0.0,0.45954737,0.0,0.0,0.0,0.0,0.0,0.0
"('U.S.', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.007928389,0.0,0.0,0.0,0.0,0.0
"(',', '.')",0.4182337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('then', 'ADV')",0.0,0.0,0.0,0.008287293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('overseas', 'ADV')",0.0,0.0013500482,0.0,0.00078926596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('.', '.')",0.32801604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('Mr.', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.013043478,0.0,0.0,0.0,0.0,0.0
"('Ross', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.00017050299,0.0,0.0,0.0,0.0,0.0
"('said', 'VERB')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046337683,0.0
"('0', 'X')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16526453
"('he', 'PRON')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08318099,0.0,0.0,0.0
"('met', 'VERB')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00045607955,0.0
"('with', 'ADP')",0.0,0.0,0.03894645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('officials', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.0017050299,0.0,0.0,0.0,0.0,0.0
"('of', 'ADP')",0.0,0.0,0.23430283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('the', 'DET')",0.0,0.00096432015,0.0,0.0,0.0,0.45954737,0.0,0.0,0.0,0.0,0.0,0.0
"('IRS', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.0005541347,0.0,0.0,0.0,0.0,0.0
"('and', 'CONJ')",0.0,0.00057859207,0.00012482837,0.0,0.6632488,0.0,8.525149e-05,0.0,0.0,0.0,0.0,0.0
"('the', 'DET')",0.0,0.00096432015,0.0,0.0,0.0,0.45954737,0.0,0.0,0.0,0.0,0.0,0.0
"('Justice', 'NOUN')",0.0,0.00019286403,0.0,0.0,0.0,0.0,0.0003836317,0.0,0.0,0.0,0.0,0.0
"('Department', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.0014919011,0.0,0.0,0.0,0.0,0.0
"(',', '.')",0.4182337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('which', 'DET')",0.0,0.0,0.00012482837,0.0,0.0,0.025742574,0.0,0.0,0.0,0.0,0.0,0.0
"('*T*-133', 'X')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('would', 'VERB')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016054,0.0
"('bring', 'VERB')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00072972727,0.0
"('any', 'DET')",0.0,0.0,0.0,0.00039463298,0.0,0.011173975,0.0,0.0,0.0,0.0,0.0,0.0
"('enforcement', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.00042625747,0.0,0.0,0.0,0.0,0.0
"('actions', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.00017050299,0.0,0.0,0.0,0.0,0.0
"('against', 'ADP')",0.0,0.0,0.003495194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('taxpayers', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.00012787724,0.0,0.0,0.0,0.0,0.0
"(',', '.')",0.4182337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('*-1', 'X')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1669471
